crop,soil_type,growth_stage,n_status,p_status,k_status,recommended_fertilizer,dosage_kg_per_acre,application_method,advisory_en,advisory_hi,advisory_bho,advisory_pa,advisory_mr,source_type,review_status
rice,loamy,flowering_fruiting,balanced,balanced,low,MOP (Muriate of Potash),46,side_dressing,"For rice at flowering_fruiting, apply MOP (Muriate of Potash) (46 kg/acre) via side_dressing and re-check in 7 days.",rice के flowering_fruiting चरण में MOP (Muriate of Potash) (46 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में MOP (Muriate of Potash) (46 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (46 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात MOP (Muriate of Potash) (46 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,loamy,flowering_fruiting,balanced,balanced,balanced,NPK 19:19:19 balanced feed,41,foliar_plus_basal,"For rice at flowering_fruiting, apply NPK 19:19:19 balanced feed (41 kg/acre) via foliar_plus_basal and re-check in 7 days.",rice के flowering_fruiting चरण में NPK 19:19:19 balanced feed (41 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में NPK 19:19:19 balanced feed (41 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (41 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात NPK 19:19:19 balanced feed (41 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,loamy,flowering_fruiting,high,balanced,balanced,Biofertilizer + irrigation flush,28,soil_correction,"For rice at flowering_fruiting, apply Biofertilizer + irrigation flush (28 kg/acre) via soil_correction and re-check in 7 days.",rice के flowering_fruiting चरण में Biofertilizer + irrigation flush (28 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में Biofertilizer + irrigation flush (28 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (28 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात Biofertilizer + irrigation flush (28 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,clay,flowering_fruiting,low,balanced,balanced,Urea + FYM,51,split_dose_root_zone,"For rice at flowering_fruiting, apply Urea + FYM (51 kg/acre) via split_dose_root_zone and re-check in 7 days.",rice के flowering_fruiting चरण में Urea + FYM (51 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में Urea + FYM (51 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Urea + FYM (51 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात Urea + FYM (51 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,clay,flowering_fruiting,balanced,low,balanced,DAP / SSP blend,54,basal_application,"For rice at flowering_fruiting, apply DAP / SSP blend (54 kg/acre) via basal_application and re-check in 7 days.",rice के flowering_fruiting चरण में DAP / SSP blend (54 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में DAP / SSP blend (54 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (54 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात DAP / SSP blend (54 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,clay,flowering_fruiting,balanced,balanced,low,MOP (Muriate of Potash),38,side_dressing,"For rice at flowering_fruiting, apply MOP (Muriate of Potash) (38 kg/acre) via side_dressing and re-check in 7 days.",rice के flowering_fruiting चरण में MOP (Muriate of Potash) (38 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में MOP (Muriate of Potash) (38 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (38 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात MOP (Muriate of Potash) (38 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,clay,flowering_fruiting,balanced,balanced,balanced,NPK 19:19:19 balanced feed,42,foliar_plus_basal,"For rice at flowering_fruiting, apply NPK 19:19:19 balanced feed (42 kg/acre) via foliar_plus_basal and re-check in 7 days.",rice के flowering_fruiting चरण में NPK 19:19:19 balanced feed (42 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में NPK 19:19:19 balanced feed (42 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (42 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात NPK 19:19:19 balanced feed (42 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,clay,flowering_fruiting,high,balanced,balanced,Biofertilizer + irrigation flush,22,soil_correction,"For rice at flowering_fruiting, apply Biofertilizer + irrigation flush (22 kg/acre) via soil_correction and re-check in 7 days.",rice के flowering_fruiting चरण में Biofertilizer + irrigation flush (22 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में Biofertilizer + irrigation flush (22 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (22 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात Biofertilizer + irrigation flush (22 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,sandy_loam,flowering_fruiting,low,balanced,balanced,Urea + FYM,59,split_dose_root_zone,"For rice at flowering_fruiting, apply Urea + FYM (59 kg/acre) via split_dose_root_zone and re-check in 7 days.",rice के flowering_fruiting चरण में Urea + FYM (59 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में Urea + FYM (59 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Urea + FYM (59 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात Urea + FYM (59 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,sandy_loam,flowering_fruiting,balanced,low,balanced,DAP / SSP blend,51,basal_application,"For rice at flowering_fruiting, apply DAP / SSP blend (51 kg/acre) via basal_application and re-check in 7 days.",rice के flowering_fruiting चरण में DAP / SSP blend (51 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में DAP / SSP blend (51 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (51 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात DAP / SSP blend (51 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,sandy_loam,flowering_fruiting,balanced,balanced,low,MOP (Muriate of Potash),41,side_dressing,"For rice at flowering_fruiting, apply MOP (Muriate of Potash) (41 kg/acre) via side_dressing and re-check in 7 days.",rice के flowering_fruiting चरण में MOP (Muriate of Potash) (41 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में MOP (Muriate of Potash) (41 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (41 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात MOP (Muriate of Potash) (41 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,sandy_loam,flowering_fruiting,balanced,balanced,balanced,NPK 19:19:19 balanced feed,32,foliar_plus_basal,"For rice at flowering_fruiting, apply NPK 19:19:19 balanced feed (32 kg/acre) via foliar_plus_basal and re-check in 7 days.",rice के flowering_fruiting चरण में NPK 19:19:19 balanced feed (32 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में NPK 19:19:19 balanced feed (32 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (32 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात NPK 19:19:19 balanced feed (32 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,sandy_loam,flowering_fruiting,high,balanced,balanced,Biofertilizer + irrigation flush,21,soil_correction,"For rice at flowering_fruiting, apply Biofertilizer + irrigation flush (21 kg/acre) via soil_correction and re-check in 7 days.",rice के flowering_fruiting चरण में Biofertilizer + irrigation flush (21 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,rice के flowering_fruiting दौर में Biofertilizer + irrigation flush (21 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (21 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या flowering_fruiting टप्प्यात Biofertilizer + irrigation flush (21 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
rice,loamy,grain_fill,low,balanced,balanced,Urea + FYM,57,split_dose_root_zone,"For rice at grain_fill, apply Urea + FYM (57 kg/acre) via split_dose_root_zone and re-check in 7 days.",rice के grain_fill चरण में Urea + FYM (57 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,rice के grain_fill दौर में Urea + FYM (57 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,rice ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ Urea + FYM (57 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,rice च्या grain_fill टप्प्यात Urea + FYM (57 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
