crop,stage,weather_risk,care_area,priority,advice_en,advice_hi,advice_bho,advice_pa,advice_mr,frequency,source_type,review_status
Wheat,flowering_fruiting,critical,scouting,urgent,"For Wheat during flowering and fruiting stage under critical disease-weather pressure, walk field twice weekly and mark suspicious patches early.",Wheat में flowering and fruiting stage पर critical disease-weather pressure होने पर walk field twice weekly and mark suspicious patches early।,Wheat में flowering and fruiting stage पर critical disease-weather pressure रहे त walk field twice weekly and mark suspicious patches early।,Wheat ਵਿੱਚ flowering and fruiting stage ਦੌਰਾਨ critical disease-weather pressure ਹੋਵੇ ਤਾਂ walk field twice weekly and mark suspicious patches early।,Wheat मध्ये flowering and fruiting stage आणि critical disease-weather pressure असताना walk field twice weekly and mark suspicious patches early.,daily,generated_baseline,needs_agronomist_review
Wheat,flowering_fruiting,critical,disease_watch,urgent,"For Wheat during flowering and fruiting stage under critical disease-weather pressure, walk field twice weekly and mark suspicious patches early.",Wheat में flowering and fruiting stage पर critical disease-weather pressure होने पर walk field twice weekly and mark suspicious patches early।,Wheat में flowering and fruiting stage पर critical disease-weather pressure रहे त walk field twice weekly and mark suspicious patches early।,Wheat ਵਿੱਚ flowering and fruiting stage ਦੌਰਾਨ critical disease-weather pressure ਹੋਵੇ ਤਾਂ walk field twice weekly and mark suspicious patches early।,Wheat मध्ये flowering and fruiting stage आणि critical disease-weather pressure असताना walk field twice weekly and mark suspicious patches early.,daily,generated_baseline,needs_agronomist_review
Rice,nursery,low,irrigation,planned,"For Rice during nursery stage under stable weather, keep moisture even and avoid long dry-wet swings.",Rice में nursery stage पर stable weather होने पर keep moisture even and avoid long dry-wet swings।,Rice में nursery stage पर stable weather रहे त keep moisture even and avoid long dry-wet swings।,Rice ਵਿੱਚ nursery stage ਦੌਰਾਨ stable weather ਹੋਵੇ ਤਾਂ keep moisture even and avoid long dry-wet swings।,Rice मध्ये nursery stage आणि stable weather असताना keep moisture even and avoid long dry-wet swings.,weekly,generated_baseline,needs_agronomist_review
Rice,nursery,low,nutrition,planned,"For Rice during nursery stage under stable weather, support crop with balanced nutrition and avoid excess nitrogen.",Rice में nursery stage पर stable weather होने पर support crop with balanced nutrition and avoid excess nitrogen।,Rice में nursery stage पर stable weather रहे त support crop with balanced nutrition and avoid excess nitrogen।,Rice ਵਿੱਚ nursery stage ਦੌਰਾਨ stable weather ਹੋਵੇ ਤਾਂ support crop with balanced nutrition and avoid excess nitrogen।,Rice मध्ये nursery stage आणि stable weather असताना support crop with balanced nutrition and avoid excess nitrogen.,weekly,generated_baseline,needs_agronomist_review
Rice,nursery,low,canopy,planned,"For Rice during nursery stage under stable weather, keep canopy open for airflow and light entry.",Rice में nursery stage पर stable weather होने पर keep canopy open for airflow and light entry।,Rice में nursery stage पर stable weather रहे त keep canopy open for airflow and light entry।,Rice ਵਿੱਚ nursery stage ਦੌਰਾਨ stable weather ਹੋਵੇ ਤਾਂ keep canopy open for airflow and light entry।,Rice मध्ये nursery stage आणि stable weather असताना keep canopy open for airflow and light entry.,weekly,generated_baseline,needs_agronomist_review
Rice,nursery,low,scouting,planned,"For Rice during nursery stage under stable weather, walk field twice weekly and mark suspicious patches early.",Rice में nursery stage पर stable weather होने पर walk field twice weekly and mark suspicious patches early।,Rice में nursery stage पर stable weather रहे त walk field twice weekly and mark suspicious patches early।,Rice ਵਿੱਚ nursery stage ਦੌਰਾਨ stable weather ਹੋਵੇ ਤਾਂ walk field twice weekly and mark suspicious patches early।,Rice मध्ये nursery stage आणि stable weather असताना walk field twice weekly and mark suspicious patches early.,weekly,generated_baseline,needs_agronomist_review
Rice,nursery,low,disease_watch,planned,"For Rice during nursery stage under stable weather, walk field twice weekly and mark suspicious patches early.",Rice में nursery stage पर stable weather होने पर walk field twice weekly and mark suspicious patches early।,Rice में nursery stage पर stable weather रहे त walk field twice weekly and mark suspicious patches early।,Rice ਵਿੱਚ nursery stage ਦੌਰਾਨ stable weather ਹੋਵੇ ਤਾਂ walk field twice weekly and mark suspicious patches early।,Rice मध्ये nursery stage आणि stable weather असताना walk field twice weekly and mark suspicious patches early.,weekly,generated_baseline,needs_agronomist_review
Rice,nursery,medium,irrigation,planned,"For Rice during nursery stage under moderate weather fluctuation, keep moisture even and avoid long dry-wet swings.",Rice में nursery stage पर moderate weather fluctuation होने पर keep moisture even and avoid long dry-wet swings।,Rice में nursery stage पर moderate weather fluctuation रहे त keep moisture even and avoid long dry-wet swings।,Rice ਵਿੱਚ nursery stage ਦੌਰਾਨ moderate weather fluctuation ਹੋਵੇ ਤਾਂ keep moisture even and avoid long dry-wet swings।,Rice मध्ये nursery stage आणि moderate weather fluctuation असताना keep moisture even and avoid long dry-wet swings.,weekly,generated_baseline,needs_agronomist_review
Rice,nursery,medium,nutrition,planned,"For Rice during nursery stage under moderate weather fluctuation, support crop with balanced nutrition and avoid excess nitrogen.",Rice में nursery stage पर moderate weather fluctuation होने पर support crop with balanced nutrition and avoid excess nitrogen।,Rice में nursery stage पर moderate weather fluctuation रहे त support crop with balanced nutrition and avoid excess nitrogen।,Rice ਵਿੱਚ nursery stage ਦੌਰਾਨ moderate weather fluctuation ਹੋਵੇ ਤਾਂ support crop with balanced nutrition and avoid excess nitrogen।,Rice मध्ये nursery stage आणि moderate weather fluctuation असताना support crop with balanced nutrition and avoid excess nitrogen.,weekly,generated_baseline,needs_agronomist_review
Rice,nursery,medium,canopy,planned,"For Rice during nursery stage under moderate weather fluctuation, keep canopy open for airflow and light entry.",Rice में nursery stage पर moderate weather fluctuation होने पर keep canopy open for airflow and light entry।,Rice में nursery stage पर moderate weather fluctuation रहे त keep canopy open for airflow and light entry।,Rice ਵਿੱਚ nursery stage ਦੌਰਾਨ moderate weather fluctuation ਹੋਵੇ ਤਾਂ keep canopy open for airflow and light entry।,Rice मध्ये nursery stage आणि moderate weather fluctuation असताना keep canopy open for airflow and light entry.,weekly,generated_baseline,needs_agronomist_review
Rice,nursery,medium,scouting,planned,"For Rice during nursery stage under moderate weather fluctuation, walk field twice weekly and mark suspicious patches early.",Rice में nursery stage पर moderate weather fluctuation होने पर walk field twice weekly and mark suspicious patches early।,Rice में nursery stage पर moderate weather fluctuation रहे त walk field twice weekly and mark suspicious patches early।,Rice ਵਿੱਚ nursery stage ਦੌਰਾਨ moderate weather fluctuation ਹੋਵੇ ਤਾਂ walk field twice weekly and mark suspicious patches early।,Rice मध्ये nursery stage आणि moderate weather fluctuation असताना walk field twice weekly and mark suspicious patches early.,weekly,generated_baseline,needs_agronomist_review
